doctype,filename,url,title,operating_unit,project_id,document_category,pdc_document_type,document_id,modified,created,UN Languages,id,last_update,eval1,eval2,score,pages,project_title_cond,summary_desc_cond,project_id_cond,implementing_partner_cond,start_date_cond,end_date_cond,budget_cond,concept_note_cond,project_document_cond,awp_cond,v1,v2
document deleted,Proposal MPTF-Covid19 PNUD-UNODC-Call1 Window1 (002).pdf,Document deleted,Proposal MPTFCovid19 PNUDUNODCCall1 Window1 002,SLV,00127858,Project,PRODOC,ATLASPDC-4-119729,06/01/20,06/01/20,,0,16/03/21,ok,ok,4.0,32.0,False,False,False,True,True,True,True,False,False,False,ok,ok
document deleted,COVID-19 Emergency Health Response and Private Sector Support_ 28 July 2020.docx,Document deleted,COVID-19 Emergency Health Response and Private Sector Support,YEM,00127859,Project,PRODOC,ATLASPDC-4-124213,01/12/21,10/08/20,,0,16/03/21,ok,ok,7.0,39.0,True,True,True,True,True,True,True,False,False,False,ok,ok
document deleted,Financing Agreement with Syngenta_signed.pdf,Document deleted,Financing Agreement,CHN,00127879,Project,PRODOC,ATLASPDC-4-124216,2/26/2021,10/09/20,,0,16/03/21,ok,ok,3.0,12.0,False,False,True,True,False,False,True,False,True,False,ok,ok
document deleted,00127930_PIP_MPTF.pdf,Document deleted,00127930_PIP_MPTF,IND,00127930,Project,PRODOC,ATLASPDC-4-122059,12/18/2020,08/11/20,,0,16/03/21,ok,ok,4.0,9.0,True,True,False,True,False,False,True,True,False,False,ok,ok
document deleted,Innovative Finance_Initiation Plan 2020 signed by RR.pdf,Document deleted,Initiation plan,ETH,00128001,Project,PRODOC,ATLASPDC-4-128165,12/29/2020,12/29/2020,,0,16/03/21,ok,ok,6.0,8.0,True,True,True,False,True,True,True,True,False,False,ok,ok
document deleted,00128007 Initiation Plan GEF PPG.pdf,Document deleted,Pln de inicio,HND,00128007,Project,PRODOC,ATLASPDC-4-123631,9/22/2020,9/22/2020,,0,16/03/21,ok,ok,3.0,28.0,True,True,False,False,False,False,True,True,True,False,ok,ok
document deleted,PID00128057_PPG Resilience Eau_Project Document_20200527.pdf,Document deleted,ProDoc,HTI,00128057,Project,PRODOC,ATLASPDC-4-126098,11/25/2020,11/25/2020,,0,16/03/21,ok,ok,7.0,30.0,True,True,True,True,True,True,True,True,True,True,ok,ok
document deleted,Initiation Plan.pdf,Document deleted,STRENGHTENING THE RESILIENCE OF VULNERABLE AND AT RISK POPULATIONS,THA,00128121,Project,PRODOC,ATLASPDC-4-119871,06/08/20,06/05/20,,0,16/03/21,ok,ok,5.0,13.0,False,True,True,True,False,True,True,True,False,False,ok,ok
document deleted,Initiation Plan_LVGs_signed by RR.pdf,Document deleted,Initiation Plan_LVGs,THA,00128121,Project,PRODOC,ATLASPDC-4-119919,06/08/20,06/08/20,,0,16/03/21,ok,ok,5.0,13.0,False,True,True,True,False,True,True,True,False,False,ok,ok
document deleted,PRODOC IP Territorializacion agenda 2030.pdf,Document deleted,PRODOC IP Territorializacion agenda 2030,DOM,00128155,Project,PRODOC,ATLASPDC-4-130361,02/05/21,02/05/21,,0,16/03/21,ok,ok,3.0,12.0,False,True,False,False,True,False,True,True,False,False,ok,ok
document deleted,00128273_PRODOC_122020.pdf,Document deleted,PRODOC,HND,00128273,Project,PRODOC,ATLASPDC-4-130061,1/28/2021,1/28/2021,,0,16/03/21,ok,ok,2.0,41.0,False,True,False,False,False,False,True,True,True,False,ok,ok
document deleted,Tourism Initiation Plan-Signed.pdf,Document deleted,Strategic support to post-COVID tourism revival and transformation in Sri Lanka,LKA,00128701,Project,PRODOC,ATLASPDC-4-126163,11/27/2020,11/27/2020,,0,16/03/21,ok,ok,4.0,6.0,False,True,False,True,False,True,True,True,False,False,ok,ok
document deleted,Tourism IP.pdf,Document deleted,Tourism IP,LKA,00128701,Project,PRODOC,ATLASPDC-4-127099,12/16/2020,12/16/2020,,0,16/03/21,ok,ok,5.0,7.0,False,True,True,True,False,True,True,True,False,False,ok,ok
document deleted,PID_00128724_Cadre Intégré National pour le Financement du Développement en Haïti_Prodoc_2020.pdf,Document deleted,PID_00128724_Cadre Intégré National pour le Financement du Développement en Haïti_Prodoc_2020,HTI,00128724,Project,PRODOC,ATLASPDC-4-121641,7/23/2020,7/23/2020,,0,16/03/21,ok,ok,4.0,65.0,False,False,False,True,True,True,True,True,False,False,ok,ok
document deleted,PROYECT_ALLOCATION_LETTER.pdf,Document deleted,PROYECT DOCUMENT,CRI,00128795,Project,PRODOC,ATLASPDC-4-127816,12/23/2020,12/23/2020,,0,16/03/21,ok,not ok,0.0,1.0,False,False,False,False,False,False,False,False,True,False,ok,ok
document deleted,PIP -Inclusive Growth V2.docx.pdf,Document deleted,128824_PiP,IND,00128824,Project,PRODOC,ATLASPDC-4-121894,08/03/20,08/03/20,,0,16/03/21,ok,ok,4.0,10.0,True,True,False,True,False,False,True,True,False,False,ok,ok
document deleted,12884_Final PIP_122728.pdf,Document deleted,GEF Thermal Comfort Initiation Plan,IND,00128884,Project,PRODOC,ATLASPDC-4-123237,09/09/20,09/09/20,,0,16/03/21,ok,ok,3.0,22.0,True,True,False,False,False,False,True,True,True,False,ok,ok
document deleted,Signed_SDG 5 II _ PIP_draft (clean).pdf,Document deleted,Signed _ SDG5-II Project Initiation Plan,KWT,00128988,Project,PRODOC,ATLASPDC-4-121170,01/06/21,07/08/20,,0,16/03/21,ok,ok,5.0,4.0,False,False,True,True,True,True,True,True,True,False,ok,ok
document deleted,Proposal_Comp_1_Col_FINAL_With Adjustments.pdf,Document deleted,Proposal_Comp_1_Col_FINAL_With Adjustments,COL,00129200,Project,PRODOC,ATLASPDC-4-122280,8/17/2020,8/17/2020,,0,16/03/21,ok,review,3.0,66.0,False,False,False,False,True,True,True,False,False,False,ok,ok
document deleted,Rev A -129204 - Prodoc.docx,Document deleted,Project Document Template,COL,00129204,Project,PRODOC,ATLASPDC-4-125860,11/20/2020,11/20/2020,,0,16/03/21,ok,ok,2.0,74.0,False,False,False,False,True,False,True,True,True,False,ok,ok
pdf,ProDoc_Unlocking finance for Armenia 2030_signed.pdf,https://info.undp.org/docs/pdc/Documents/ARM/ProDoc_Unlocking finance for Armenia 2030_signed.pdf,ProDoc,ARM,00129268,Project,PRODOC,ATLASPDC-4-125309,11/09/20,11/09/20,,0,16/03/21,good,ok,7.0,40.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,Social Cohesion UKRAINE 13 july - final_rev_budget.docx,Document deleted,Initiation Plan,UKR,00129289,Project,PRODOC,ATLASPDC-4-121617,7/22/2020,7/22/2020,,0,16/03/21,ok,ok,6.0,23.0,True,True,True,True,False,True,True,True,False,False,ok,ok
document deleted,123125_Plan de iniciacion.pdf,Document deleted,Initiation Plan,MEX,00129467,Project,PRODOC,ATLASPDC-4-130666,2/16/2021,2/16/2021,,0,16/03/21,ok,ok,3.0,11.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,Final Sheger Resilience Programme - ProDoc - 27 September 2020.docx,Document deleted,Project Document Template,ETH,00129473,Project,PRODOC,ATLASPDC-4-128299,12/31/2020,12/30/2020,,0,16/03/21,ok,ok,7.0,172.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,18 Plan de Iniciación Final.pdf,Document deleted,Plan de Iniciación 00129491,COL,00129491,Project,PRODOC,ATLASPDC-4-124615,10/22/2020,10/22/2020,,0,16/03/21,ok,ok,2.0,14.0,False,False,False,False,True,False,True,True,False,False,ok,ok
document deleted,Ukraine PBF Project Document 11 December_partially signed.pdf,Document deleted,Ukraine PBF Project Document 11 December_partially signed,UKR,00129524,Project,PRODOC,ATLASPDC-4-127587,12/21/2020,12/21/2020,,0,16/03/21,ok,ok,4.0,67.0,True,False,False,False,True,True,True,True,True,False,ok,ok
pdf,Signed ProDoc_Phase out of ODS Phase-IX.pdf,https://info.undp.org/docs/pdc/Documents/BGD/Signed ProDoc_Phase out of ODS Phase-IX.pdf,Signed ProDoc_Renewal of Institutional Strengthening for Phase out of ODS Phase-IX,BGD,00129682,Project,PRODOC,ATLASPDC-4-125359,11/10/20,11/10/20,,0,16/03/21,good,ok,5.0,46.0,True,False,True,True,False,True,True,False,False,True,ok,ok
pdf,ProDoc_2020_ODS.pdf,https://info.undp.org/docs/pdc/Documents/BGD/ProDoc_2020_ODS.pdf,ProDoc_2020_ODS,BGD,00129682,Project,PRODOC,ATLASPDC-4-131336,03/03/21,03/03/21,,0,16/03/21,good,ok,5.0,46.0,True,False,True,True,False,True,True,False,False,True,ok,ok
document deleted,Co-approved EDGET_Initiation_Plan_August 2020 final.pdf,Document deleted,Initiation plan,ETH,00129744,Project,PRODOC,ATLASPDC-4-124859,10/26/2020,10/26/2020,,0,16/03/21,ok,ok,5.0,6.0,True,True,False,True,False,True,True,True,False,False,ok,ok
document deleted,U20005A.pdf,Document deleted,URU/20/005A,URY,00129748,Project,PRODOC,ATLASPDC-4-125460,11/12/20,11/12/20,,0,16/03/21,ok,review,3.0,7.0,False,True,True,False,False,False,True,False,False,False,ok,ok
document deleted,PRODOC Yanama 00129809.pdf,Document deleted,PRODOC Yanama 00129809,COL,00129809,Project,PRODOC,ATLASPDC-4-127022,12/15/2020,12/15/2020,,0,16/03/21,ok,ok,1.0,44.0,False,False,False,False,False,False,True,True,True,False,ok,ok
document deleted,Signed_Final  PIP_Integrated Tourism Recovery in Zanzibar _ 6  Aug   2020.docx (002).pdf,Document deleted,PIP-Integrated Tourism Recovery and Resilience in Zanzibar,TZA,00129858,Project,PRODOC,ATLASPDC-4-122168,9/18/2020,8/13/2020,,0,16/03/21,ok,ok,5.0,9.0,True,True,True,True,False,False,True,True,False,True,ok,ok
document deleted,SGP Sri Lanka PIF Resubmission MSP Two Steps 21 July 2020.docx,Document deleted,Seventh Operational Phase of the GEF Small Grants Programme in Sri Lanka,LKA,00129864,Project,PRODOC,ATLASPDC-4-126228,11/30/2020,11/30/2020,,0,16/03/21,ok,ok,4.0,123.0,True,True,False,True,False,False,True,True,False,False,ok,ok
document deleted,Acuerdo entre FGN y el PNUD NC-0071-2020.pdf,Document deleted,DSA FGN PNUD,COL,00129893,Project,PRODOC,ATLASPDC-4-124363,10/28/2020,10/13/2020,,0,16/03/21,ok,ok,4.0,20.0,False,True,False,False,True,True,True,True,False,False,ok,ok
document deleted,Spotlight Initiative Caribbean Regional Programme Document Final Signed.pdf,Document deleted,PRODOC Spotlight Initiative Caribbean Regional Programme,R46,00129922,Project,PRODOC,ATLASPDC-4-127749,12/22/2020,12/22/2020,,0,16/03/21,ok,ok,5.0,139.0,False,True,False,True,True,True,True,False,False,False,ok,ok
document deleted,PRODOC - 00129962 SLV_AMANDA_TRAC3.pdf,Document deleted,PRODOC - 00129962,SLV,00129962,Project,PRODOC,ATLASPDC-4-122604,8/24/2020,8/24/2020,,0,16/03/21,ok,review,0.0,59.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Rev A - 129984 Prodoc 20-09-01.docx,Document deleted,Project Document Template,COL,00129984,Project,PRODOC,ATLASPDC-4-123266,10/19/2020,09/09/20,,0,16/03/21,ok,ok,2.0,61.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,U20002A.pdf,Document deleted,URU/20/002A PRODOC,URY,00129985,Project,PRODOC,ATLASPDC-4-127416,12/18/2020,12/18/2020,,0,16/03/21,ok,ok,3.0,29.0,False,True,False,False,True,False,True,True,True,False,ok,ok
pdf,Prodoc_Iniciativa_Paz_Bolivia_18.JUN.20_Parte1_Cuerpo.pdf,https://info.undp.org/docs/pdc/Documents/BOL/Prodoc_Iniciativa_Paz_Bolivia_18.JUN.20_Parte1_Cuerpo.pdf,Prodoc_Iniciativa_Paz_Bolivia_18.JUN.20,BOL,00130004,Project,PRODOC,ATLASPDC-4-122540,8/21/2020,8/21/2020,,0,16/03/21,good,ok,6.0,32.0,True,True,True,True,True,False,True,True,True,False,ok,ok
pdf,Prodoc_Iniciativa_Paz_Bolivia.pdf,https://info.undp.org/docs/pdc/Documents/BOL/Prodoc_Iniciativa_Paz_Bolivia.pdf,Prodoc_Iniciativa_Paz_Bolivia,BOL,00130004,Project,PRODOC,ATLASPDC-4-126088,11/25/2020,11/25/2020,,0,16/03/21,good,ok,6.0,74.0,True,True,True,True,True,False,True,False,True,False,ok,ok
document deleted,Plan de Iniciacion_Subvencion_Malaria_Venezuela_18_01_2021_Signed.pdf,Document deleted,Plan de Iniciacion_Subvencion_Malaria_Venezuela_18_01_2021_Signed,VEN,00130048,Project,PRODOC,ATLASPDC-4-130567,02/12/21,02/12/21,,0,16/03/21,ok,ok,2.0,28.0,False,False,False,False,True,False,True,True,False,True,ok,ok
document deleted,Final UNDP ProDoc_GCF_ LPACed 15 09 2020-1.docx,Document deleted,Project Document - Deliverable Description,SDN,00130072,Project,PRODOC,ATLASPDC-4-128645,01/10/21,01/10/21,,0,16/03/21,ok,ok,7.0,461.0,True,True,True,True,True,True,True,False,True,False,ok,ok
pdf,130102_Prodoc firmado.pdf,https://info.undp.org/docs/pdc/Documents/ARG/130102_Prodoc firmado.pdf,ARG20006 - PRODOC,ARG,00130102,Project,PRODOC,ATLASPDC-4-124029,9/30/2020,9/30/2020,,0,16/03/21,good,ok,4.0,12.0,True,True,False,True,False,False,True,False,True,False,ok,ok
document deleted,130126_Signed_ProDoc_123569.pdf,Document deleted,130126_Signed_ProDoc_123569,IND,00130126,Project,PRODOC,ATLASPDC-4-127929,12/28/2020,12/28/2020,,0,16/03/21,ok,ok,7.0,29.0,True,True,True,True,True,True,True,True,True,True,ok,ok
document deleted,Innovation for Development Programme document final_Signed.pdf,Document deleted,Project Document,ETH,00130143,Project,PRODOC,ATLASPDC-4-124427,12/20/2020,10/15/2020,,0,16/03/21,ok,ok,7.0,64.0,True,True,True,True,True,True,True,True,False,False,ok,ok
document deleted,Updated_June 18_SDG Fund JP_Component1_Ukraine.pdf,Document deleted,Updated_June 18_SDG Fund JP_Component1_Ukraine,UKR,00130260,Project,PRODOC,ATLASPDC-4-123135,09/07/20,09/07/20,,0,16/03/21,ok,ok,3.0,51.0,False,False,False,False,True,True,True,True,False,False,ok,ok
document deleted,PD - undp - EN-20210112 updated.docx,Document deleted,Project Document Template,CHN,00130312,Project,PRODOC,ATLASPDC-4-130256,03/02/21,02/03/21,,0,16/03/21,ok,ok,7.0,53.0,True,True,True,True,True,True,True,True,True,False,ok,ok
document deleted,Enmienda No. 1 MINERD firmada.pdf,Document deleted,Enmienda No.1 proyecto MIRED,DOM,00130447,Project,PRODOC,ATLASPDC-4-130370,02/05/21,02/05/21,,0,16/03/21,ok,ok,2.0,42.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,Transition PIP -signed by RR (1).pdf,Document deleted,Transition PIP,SOM,00130489,Project,PRODOC,ATLASPDC-4-128636,01/11/21,01/08/21,,0,16/03/21,ok,ok,5.0,8.0,True,True,True,True,False,False,True,True,True,True,ok,ok
document deleted,UNDP COVID 19 PROJECT DOCUMENT.pdf,Document deleted,Response to COVID 19_Procurement of Ambulances,PNG,00130703,Project,PRODOC,ATLASPDC-4-127272,12/17/2020,12/17/2020,,0,16/03/21,ok,ok,7.0,27.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,E-learning Initiation Plan_FE.docx.pdf,Document deleted,E-learning Initiation Plan,MDA,00130718,Project,PRODOC,ATLASPDC-4-125578,11/19/2020,11/16/2020,,0,16/03/21,ok,ok,5.0,6.0,True,True,True,True,False,False,True,True,False,False,ok,ok
document deleted,RELACC project Final Version202000809 Cleared by MSU 13 Dec 2020.pdf,Document deleted,RELACC project Final Version202000809 Cleared by MSU 13 Dec 2020,YEM,00130720,Project,PRODOC,ATLASPDC-4-126827,12/14/2020,12/13/2020,,0,16/03/21,ok,ok,7.0,40.0,True,True,True,True,True,True,True,False,True,True,ok,ok
document deleted,RFF --Yemen.pdf,Document deleted,RFF Yemen,YEM,00130720,Project,PRODOC,ATLASPDC-4-126866,12/14/2020,12/14/2020,,0,16/03/21,ok,not ok,0.0,2.0,False,False,False,False,False,False,False,False,False,False,ok,ok
document deleted,Human right pro-doc.  El Salvador (signed ASG OFT).pdf,Document deleted,Human right prodoc  El Salvador signed ASG OFT,SLV,00130778,Project,PRODOC,ATLASPDC-4-129903,1/26/2021,1/26/2021,,0,16/03/21,ok,ok,3.0,39.0,False,True,False,False,True,False,True,True,False,False,ok,ok
document deleted,DocuSign_Initiation_Plan 00130828 Preparation_HCFC III.pdf,Document deleted,Initiation_Plan 00130828 Preparation_HCFC III,MDA,00130828,Project,PRODOC,ATLASPDC-4-128325,12/31/2020,12/31/2020,,0,16/03/21,ok,ok,5.0,5.0,True,True,True,True,False,False,True,True,True,True,ok,ok
document deleted,BREP Pro Doc_signed.pdf,Document deleted,Building Resilience through Employment Promotion (BREP) Pro Doc signed,IRQ,00130866,Project,PRODOC,ATLASPDC-4-129818,1/24/2021,1/24/2021,,0,16/03/21,ok,ok,5.0,63.0,True,True,True,False,True,False,True,False,False,False,ok,ok
document deleted,00130880 10112020 PI  Korea Response Center COVID-19.pdf,Document deleted,00130880 10112020 PI  Korea Response Center COVID-19,COL,00130880,Project,PRODOC,ATLASPDC-4-125378,11/10/20,11/10/20,,0,16/03/21,ok,ok,6.0,63.0,True,True,True,True,False,True,True,True,False,False,ok,ok
pdf,130917_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/130917_PRODOC.pdf,ARG20008 - PRODOC,ARG,00130917,Project,PRODOC,ATLASPDC-4-128731,01/11/21,01/11/21,,0,16/03/21,bad,ok,3.0,86.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,Rev A - 130919 - Prodoc (2020-12-17).docx,Document deleted,Project Document Template,COL,00130919,Project,PRODOC,ATLASPDC-4-127609,12/21/2020,12/21/2020,,0,16/03/21,ok,ok,2.0,44.0,False,False,False,False,True,False,True,True,True,False,ok,ok
document deleted,PRODOC MPTF - Estudios de prefactibilidad vivienda ETCR - firmado MVCT- ARN - PNUD.pdf,Document deleted,PRODOC MPTF  Estudios de prefactibilidad vivienda ETCR  firmado MVCT ARN  PNUD,COL,00130919,Project,PRODOC,ATLASPDC-4-130947,2/22/2021,2/22/2021,,0,16/03/21,ok,ok,2.0,56.0,False,True,False,False,False,False,True,True,True,False,ok,ok
pdf,131065_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/131065_PRODOC.pdf,ARG20P02 - PRODOC,ARG,00131065,Project,PRODOC,ATLASPDC-4-125400,11/11/20,11/11/20,,0,16/03/21,bad,ok,3.0,47.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,PIMS 6618 CPR PhosChemEE PIF - 0925.docx,Document deleted,Project Identification Form,CHN,00131086,Project,PRODOC,ATLASPDC-4-131148,03/03/21,2/26/2021,,0,16/03/21,ok,ok,4.0,55.0,True,True,False,True,False,False,True,False,False,False,ok,ok
document deleted,Yemen economic analysis prodoc_semifinal.pdf,Document deleted,Yemen Economic Analysis,YEM,00131105,Project,PRODOC,ATLASPDC-4-124211,10/12/20,10/08/20,,0,16/03/21,ok,ok,6.0,13.0,True,True,False,True,True,True,True,True,True,False,ok,ok
document deleted,Yemen economic analysis prodoc_UNDP-Final.doc.pdf,Document deleted,Yemen economic analysis prodoc_UNDPFinaldoc,YEM,00131105,Project,PRODOC,ATLASPDC-4-126919,12/14/2020,12/14/2020,,0,16/03/21,ok,ok,7.0,13.0,True,True,True,True,True,True,True,False,True,False,ok,ok
document deleted,DocuSign_Initiation_Plan_00131156_Moldova Sustainable wetland Prut River 6551.pdf,Document deleted,Initiation_Plan_00131156_Moldova Sustainable wetland Prut River 6551,MDA,00131156,Project,PRODOC,ATLASPDC-4-128324,12/31/2020,12/31/2020,,0,16/03/21,ok,ok,3.0,34.0,True,True,False,False,False,False,True,True,True,False,ok,ok
docx,Initiation Plan-Decarbonisation pilot-21 Oct 2020-FINAL.docx,https://info.undp.org/docs/pdc/Documents/BIH/Initiation Plan-Decarbonisation pilot-21 Oct 2020-FINAL.docx,Initiation Plan Green Deal,BIH,00131266,Project,PRODOC,ATLASPDC-4-124889,10/27/2020,10/27/2020,,0,16/03/21,good,ok,5.0,22.0,True,True,False,True,False,True,True,True,False,False,ok,ok
pdf,131307_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/131307_PRODOC.pdf,ARG20007 - PRODOC,ARG,00131307,Project,PRODOC,ATLASPDC-4-126148,11/26/2020,11/26/2020,,0,16/03/21,bad,ok,3.0,102.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,Prodoc IP 124462.pdf,Document deleted,Initiation Plan / Response to Disaster in Viet Nam- Project#00124462,VNM,00131380,Project,PRODOC,ATLASPDC-4-124756,10/23/2020,10/23/2020,,0,16/03/21,ok,ok,6.0,12.0,True,True,True,True,False,True,True,True,True,False,ok,ok
document deleted,Elections_Project_Document_Tunisia_VF validé COPIL.pdf,Document deleted,Project Document - Election support in Tunisia phase 2 - Final Validated,TUN,00131403,Project,PRODOC,ATLASPDC-4-127906,12/27/2020,12/27/2020,,0,16/03/21,ok,ok,0.0,51.0,False,False,False,False,False,False,False,True,True,False,ok,ok
pdf,131560_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/131560_PRODOC.pdf,ARG20009 - PRODOC - MPTF,ARG,00131560,Project,PRODOC,ATLASPDC-4-126871,12/14/2020,12/14/2020,,0,16/03/21,bad,ok,3.0,26.0,False,True,False,False,True,False,True,True,True,True,ok,ok
document deleted,ProDoc fully Signed.pdf,Document deleted,Support to Iraq's Electoal Process-Capacity Building,IRQ,00131655,Project,PRODOC,ATLASPDC-4-125872,11/22/2020,11/22/2020,,0,16/03/21,ok,ok,5.0,45.0,False,True,False,True,True,True,True,True,True,False,ok,ok
document deleted,Signed New Election Prodoc.pdf,Document deleted,Project Document,IRQ,00131655,Project,PRODOC,ATLASPDC-4-125874,11/22/2020,11/22/2020,,0,16/03/21,ok,ok,5.0,45.0,False,True,False,True,True,True,True,True,True,False,ok,ok
document deleted,Project Document_Elections Project_131655_Signed.pdf,Document deleted,Project Document_Elections Project,IRQ,00131655,Project,PRODOC,ATLASPDC-4-125950,11/24/2020,11/24/2020,,0,16/03/21,ok,ok,5.0,45.0,False,True,False,True,True,True,True,True,True,False,ok,ok
pdf,131699_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/131699_PRODOC.pdf,ARG20004 - PRODOC,ARG,00131699,Project,PRODOC,ATLASPDC-4-126861,12/14/2020,12/14/2020,,0,16/03/21,bad,ok,2.0,76.0,False,True,False,False,True,False,False,True,False,False,ok,ok
document deleted,ONU20002_SDG Fund Proposal from Uruguay.pdf,Document deleted,ONU/20/002A SDG Fund Proposal from Uruguay,URY,00131926,Project,PRODOC,ATLASPDC-4-125439,11/12/20,11/12/20,,0,16/03/21,ok,review,3.0,52.0,False,False,False,False,True,True,True,False,False,False,ok,ok
document deleted,ONU20002A.pdf,Document deleted,ONU/20/002A,URY,00131926,Project,PRODOC,ATLASPDC-4-125440,11/12/20,11/12/20,,0,16/03/21,ok,not ok,6.0,4.0,True,True,False,True,True,True,True,False,False,False,ok,ok
docx,Initiation Plan-Home Arrest Concept in RS - 19-Nov-2020-FINAL.docx,https://info.undp.org/docs/pdc/Documents/BIH/Initiation Plan-Home Arrest Concept in RS - 19-Nov-2020-FINAL.docx,Initiation Plan Template,BIH,00131983,Project,PRODOC,ATLASPDC-4-125784,11/19/2020,11/19/2020,,0,16/03/21,good,ok,5.0,18.0,True,True,False,True,False,True,True,True,False,False,ok,ok
pdf,GED III - ProDoc.pdf,https://info.undp.org/docs/pdc/Documents/BIH/GED III - ProDoc.pdf,GED III ProDOC,BIH,00132013,Project,PRODOC,ATLASPDC-4-128271,12/30/2020,12/30/2020,,0,16/03/21,good,ok,6.0,91.0,True,True,False,True,True,True,True,False,True,False,ok,ok
pdf,GED III - ProDoc_Final_December 2020.pdf,https://info.undp.org/docs/pdc/Documents/BIH/GED III - ProDoc_Final_December 2020.pdf,Green Economic Development Project Phase III ProDoc,BIH,00132013,Project,PRODOC,ATLASPDC-4-131478,03/05/21,03/05/21,,0,16/03/21,good,ok,7.0,98.0,True,True,True,True,True,True,True,True,True,True,ok,ok
document deleted,GED III - Checklist_project_design.pdf,Document deleted,GED III - Checklist project design,BIH,00132013,Project,PRODOC,ATLASPDC-4-131480,03/05/21,03/05/21,,0,16/03/21,ok,not ok,2.0,2.0,True,True,False,False,False,False,False,True,True,False,ok,ok
docx,USDSEK Decarbonization in Residential Sector in BiH ProDoc FINAL CLEAN 29122020.docx,https://info.undp.org/docs/pdc/Documents/BIH/USDSEK Decarbonization in Residential Sector in BiH ProDoc FINAL CLEAN 29122020.docx,Decarbonization in Residential Sector in BiH,BIH,00132014,Project,PRODOC,ATLASPDC-4-128278,12/30/2020,12/30/2020,,0,16/03/21,good,ok,6.0,93.0,True,True,False,True,True,True,True,False,True,False,ok,ok
pdf,ProDoc_MPTF_Accelerating Womens Economic Empowerment_final_23.12.20.doc.pdf,https://info.undp.org/docs/pdc/Documents/ARM/ProDoc_MPTF_Accelerating Womens Economic Empowerment_final_23.12.20.doc.pdf,ProDoc_MPTF_Accelerating Womens Economic Empowerment,ARM,00132164,Project,PRODOC,ATLASPDC-4-127923,12/28/2020,12/28/2020,,0,16/03/21,good,ok,7.0,42.0,True,True,True,True,True,True,True,False,True,True,ok,ok
document deleted,ProDoc_Signed_withAnnexes.pdf,Document deleted,ProDoc_Signed_withAnnexes,UKR,00132175,Project,PRODOC,ATLASPDC-4-127376,12/18/2020,12/18/2020,,0,16/03/21,ok,ok,1.0,64.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,PIMS 6607 China  UNDP-GEF Wildlife PPG Initiation Plan_16 DEC2020-Final V.pdf,Document deleted,PIMS 6607 China  UNDPGEF Wildlife PPG Initiation Plan_16 DEC2020Final V,CHN,00132363,Project,PRODOC,ATLASPDC-4-130257,03/04/21,02/03/21,,0,16/03/21,ok,ok,5.0,33.0,True,True,False,False,True,True,True,True,True,False,ok,ok
document deleted,PRODOC MAPRE firmado.pdf,Document deleted,Fortalecimiento institucional y operativo del MAPRE en la mejora de su gestion y sus procesos de compras y contrataciones para una efectiva transparencia y rendicion de cuentas,DOM,00132794,Project,PRODOC,ATLASPDC-4-130242,02/03/21,02/03/21,,0,16/03/21,ok,ok,2.0,28.0,False,False,False,False,True,False,True,True,True,False,ok,ok
pdf,132914_PRODOC.pdf,https://info.undp.org/docs/pdc/Documents/ARG/132914_PRODOC.pdf,ARG20001 - PRODOC,ARG,00132914,Project,PRODOC,ATLASPDC-4-128553,01/06/21,01/06/21,,0,16/03/21,bad,ok,3.0,59.0,False,True,False,False,True,False,True,True,True,False,ok,ok
document deleted,UNDP SSCAF Regional Project Proposal_ENG_Signed_small.pdf,Document deleted,UNDP SSCAF Regional Project Proposal_ENG_Signed_small,CHN,00132932,Project,PRODOC,ATLASPDC-4-131404,03/04/21,03/04/21,,0,16/03/21,ok,ok,1.0,187.0,False,False,False,False,False,False,True,True,False,False,ok,ok
document deleted,PRODOC EMPRESAS Y EMPRENDIMIENTO_Firmado.docx.pdf,Document deleted,132998- PRODOC EMPRESAS Y EMPRENDIMIENTO,VEN,00132998,Project,PRODOC,ATLASPDC-4-128865,1/13/2021,1/13/2021,,0,16/03/21,ok,ok,3.0,77.0,False,True,False,False,True,False,True,True,True,True,ok,ok
document deleted,Prodoc firmado PNUD-OPTIC.pdf,Document deleted,Prodoc firmado PNUDOPTIC,DOM,00133125,Project,PRODOC,ATLASPDC-4-127976,12/28/2020,12/28/2020,,0,16/03/21,ok,ok,2.0,27.0,False,False,False,False,True,False,True,True,True,True,ok,ok
